uuid,gps_lat,gps_lng,gps_speed,gps_timestamp
969be894-d3c5-4a15-b507-96cd06888a6c,37.8008495815,-122.421071798,6.5,2016-07-22T20:22:31.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.8008493383,-122.421071749,5.48999977111816,2016-07-22T20:22:34.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.8006223705,-122.421027623,5.34000015258789,2016-07-22T20:22:36.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.8004841314,-122.421000752,7.3899998664856,2016-07-22T20:22:38.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.8003132876,-122.420967544,9.0600004196167,2016-07-22T20:22:40.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.8001776756,-122.420941184,6.86999988555908,2016-07-22T20:22:43.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.8001276257,-122.420931456,2.7000000476837203,2016-07-22T20:22:45.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7999899258,-122.42090469,5.80000019073486,2016-07-22T20:22:47.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7997417211,-122.420855903,9.27000045776367,2016-07-22T20:22:49.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7996287154,-122.420833557,10.19999980926514,2016-07-22T20:22:52.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7993512557,-122.420778855,7.73999977111816,2016-07-22T20:22:54.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7992350833,-122.420760731,4.17999982833862,2016-07-22T20:22:56.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7991788435,-122.420744597,1.5199999809265101,2016-07-22T20:22:58.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7991254289,-122.420734035,3.13000011444092,2016-07-22T20:23:00.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7989641311,-122.420868304,4.1100001335144,2016-07-22T20:23:02.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7989213006,-122.421175657,8.23999977111816,2016-07-22T20:23:04.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7988941691,-122.421397582,9.8100004196167,2016-07-22T20:23:06.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7988662151,-122.421626234,10.43000030517578,2016-07-22T20:23:08.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7988408092,-122.421834043,8.97000026702881,2016-07-22T20:23:10.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7988192674,-122.422010246,7.71999979019165,2016-07-22T20:23:12.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7988039371,-122.422135642,5.01000022888184,2016-07-22T20:23:14.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7987948678,-122.422209824,3.22000002861023,2016-07-22T20:23:17.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7987888094,-122.42225938,2.00999999046326,2016-07-22T20:23:19.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7987843003,-122.422296261,1.83000004291534,2016-07-22T20:23:21.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7987805497,-122.42232694,1.02999997138977,2016-07-22T20:23:23.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7987797251,-122.422333686,0.50999999046326,2016-07-22T20:23:25.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7987786425,-122.42234254,0.41999998688698,2016-07-22T20:23:27.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.798778451,-122.422344106,0,2016-07-22T20:23:29.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7987780436,-122.422347439,0.86000001430511,2016-07-22T20:23:31.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7987657476,-122.422440478,3.48000001907349,2016-07-22T20:23:33.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7987347188,-122.422675093,7.15999984741211,2016-07-22T20:23:35.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7987225117,-122.422767393,8.19999980926514,2016-07-22T20:23:37.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7986804399,-122.423085507,10.14000034332275,2016-07-22T20:23:39.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7986498469,-122.423316825,9.75,2016-07-22T20:23:42.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.798629094,-122.423473743,6.3899998664856,2016-07-22T20:23:43.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.798621595,-122.423530443,5.01999998092651,2016-07-22T20:23:46.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7986078743,-122.423634189,2.9500000476837203,2016-07-22T20:23:48.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7985993655,-122.423698526,2.29999995231628,2016-07-22T20:23:50.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7985968345,-122.423717662,1.3099999427795401,2016-07-22T20:23:52.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7985946468,-122.423734204,0.31999999284744,2016-07-22T20:23:54.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7985920183,-122.423754079,0.60000002384186,2016-07-22T20:23:56.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7985853715,-122.423804336,2.26999998092651,2016-07-22T20:23:58.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7985717821,-122.423907088,3.53999996185303,2016-07-22T20:24:00.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7985697996,-122.423922079,6.8600001335144,2016-07-22T20:24:02.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7985332988,-122.424201334,7.55000019073486,2016-07-22T20:24:04.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7985108645,-122.424369286,8.25,2016-07-22T20:24:06.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7984780052,-122.424615281,10.0600004196167,2016-07-22T20:24:08.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7984511556,-122.424812581,9.75,2016-07-22T20:24:11.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7984192351,-122.425046767,9.960000038146969,2016-07-22T20:24:13.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7983940948,-122.425234202,6.61999988555908,2016-07-22T20:24:15.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7983817014,-122.425329409,4.11999988555908,2016-07-22T20:24:17.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7983756963,-122.425375541,2.02999997138977,2016-07-22T20:24:19.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7983743804,-122.425385649,0.91000002622604,2016-07-22T20:24:21.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7983730114,-122.425396166,0.5799999833107,2016-07-22T20:24:23.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7983719371,-122.42540442,0.34000000357628,2016-07-22T20:24:25.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.798371529,-122.425407555,0.25,2016-07-22T20:24:27.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7983712053,-122.425410041,0,2016-07-22T20:24:29.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7983711867,-122.425410184,0,2016-07-22T20:24:31.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7983692572,-122.425425007,0.87000000476837,2016-07-22T20:24:33.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7983692088,-122.425425379,0,2016-07-22T20:24:36.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7983699654,-122.425419566,0.58999997377396,2016-07-22T20:24:38.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7983698567,-122.425420402,0,2016-07-22T20:24:40.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7983698596,-122.425420379,0,2016-07-22T20:24:42.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7983699674,-122.425419552,0,2016-07-22T20:24:44.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7983679389,-122.425435134,0.52999997138977,2016-07-22T20:24:46.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7983682323,-122.42543288,0,2016-07-22T20:24:48.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7983682753,-122.425432551,0,2016-07-22T20:24:50.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7983682024,-122.425433111,0,2016-07-22T20:24:52.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7983679191,-122.425435286,0,2016-07-22T20:24:54.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7983623302,-122.425478221,0,2016-07-22T20:24:57.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7983612719,-122.425486351,0,2016-07-22T20:24:59.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7983604954,-122.425492316,0.41999998688698,2016-07-22T20:25:01.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7983589625,-122.425504092,2.77999997138977,2016-07-22T20:25:03.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7983474185,-122.425592774,4.6399998664856,2016-07-22T20:25:05.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7983428404,-122.425627943,4.78000020980835,2016-07-22T20:25:07.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7983156472,-122.425850742,5.59000015258789,2016-07-22T20:25:09.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7982892867,-122.426066967,6.65000009536743,2016-07-22T20:25:11.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7982775691,-122.42616308,6.75,2016-07-22T20:25:13.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7982443577,-122.426435501,7,2016-07-22T20:25:15.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7982345457,-122.426515985,7.6100001335144,2016-07-22T20:25:17.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.798211497,-122.426705043,5.23000001907349,2016-07-22T20:25:19.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7982064984,-122.426746045,4.36999988555908,2016-07-22T20:25:22.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7981903761,-122.42687829,4.71000003814697,2016-07-22T20:25:24.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7981765128,-122.426992004,5.44000005722046,2016-07-22T20:25:26.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7981596399,-122.427130406,5.09000015258789,2016-07-22T20:25:28.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7981497383,-122.427208383,3.13000011444092,2016-07-22T20:25:30.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7980759153,-122.427261484,2.82999992370606,2016-07-22T20:25:32.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7978912859,-122.427224312,8.60000038146973,2016-07-22T20:25:34.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7977274474,-122.427191325,9.3100004196167,2016-07-22T20:25:36.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.797479793,-122.427141464,4.75,2016-07-22T20:25:38.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7974263263,-122.427130699,2.27999997138977,2016-07-22T20:25:40.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7973963905,-122.427124672,2.40000009536743,2016-07-22T20:25:42.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7973257023,-122.42711044,2.40000009536743,2016-07-22T20:25:44.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.797269347,-122.427099094,3.6600000858306903,2016-07-22T20:25:47.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.797211701,-122.427087487,6.82000017166138,2016-07-22T20:25:49.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7970133829,-122.427049313,9.15999984741211,2016-07-22T20:25:51.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7968427467,-122.427016486,9.88000011444092,2016-07-22T20:25:53.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7967650734,-122.427001543,8.89000034332275,2016-07-22T20:25:55.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7966065539,-122.42697134,4.40999984741211,2016-07-22T20:25:57.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7965854545,-122.42696732,2.53999996185303,2016-07-22T20:26:00.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7965075462,-122.426952479,1.46000003814697,2016-07-22T20:26:02.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7964430858,-122.426940198,1.9800000190734899,2016-07-22T20:26:04.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7963661331,-122.426925538,5.51999998092651,2016-07-22T20:26:06.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7962713005,-122.426907472,7.96999979019165,2016-07-22T20:26:08.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7960805999,-122.426869729,9.55000019073486,2016-07-22T20:26:10.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7959541594,-122.426844699,8.39999961853027,2016-07-22T20:26:13.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7957955483,-122.426813301,6.94000005722046,2016-07-22T20:26:14.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7954256787,-122.426740083,8.40999984741211,2016-07-22T20:26:16.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7953359293,-122.426722317,9.30000019073486,2016-07-22T20:26:18.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.795040801,-122.426664781,10.17000007629395,2016-07-22T20:26:21.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7948329786,-122.426624297,10.93000030517578,2016-07-22T20:26:23.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7946555797,-122.426589739,8.86999988555908,2016-07-22T20:26:25.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7945114117,-122.426561655,7.34999990463257,2016-07-22T20:26:27.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7943944811,-122.426538877,9.3100004196167,2016-07-22T20:26:29.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7941822218,-122.426496572,8.97000026702881,2016-07-22T20:26:31.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7940863969,-122.426477469,9.44999980926514,2016-07-22T20:26:33.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7938769429,-122.426435713,6.63000011444092,2016-07-22T20:26:35.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7937757831,-122.426415547,6.34999990463257,2016-07-22T20:26:38.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7935846419,-122.426366174,7.1399998664856,2016-07-22T20:26:40.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7935149556,-122.426346577,4.13000011444092,2016-07-22T20:26:43.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7935151662,-122.426346637,3.84999990463257,2016-07-22T20:26:45.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7932125185,-122.426273081,5.21000003814697,2016-07-22T20:26:47.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7930935992,-122.426248,5.96000003814697,2016-07-22T20:26:49.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7929738068,-122.426223859,5.96999979019165,2016-07-22T20:26:51.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7928470365,-122.426200426,5.82000017166138,2016-07-22T20:26:53.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7927884876,-122.426190479,6.1399998664856,2016-07-22T20:26:55.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.792561306,-122.426150713,9.59000015258789,2016-07-22T20:26:57.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.792469788,-122.426133956,10.3100004196167,2016-07-22T20:26:59.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7921903767,-122.426079842,9.26000022888184,2016-07-22T20:27:01.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7920949635,-122.4260602,5.17000007629395,2016-07-22T20:27:04.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7920656861,-122.426054173,1.66999995708466,2016-07-22T20:27:06.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7920516441,-122.426051282,0.31999999284744,2016-07-22T20:27:08.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7920397853,-122.426048841,0.44999998807907,2016-07-22T20:27:10.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7920233968,-122.426045467,2.29999995231628,2016-07-22T20:27:12.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7919895359,-122.426038496,3.38000011444092,2016-07-22T20:27:14.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7919151137,-122.426023176,2.8199999332428,2016-07-22T20:27:17.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7918563413,-122.426011176,3.1800000667572,2016-07-22T20:27:18.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7917685937,-122.425897951,6.07000017166138,2016-07-22T20:27:21.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7915768979,-122.425954752,5.80000019073486,2016-07-22T20:27:23.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7914445357,-122.425927969,6.26000022888184,2016-07-22T20:27:25.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7914956968,-122.425938321,1.91999995708466,2016-07-22T20:27:27.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7915143114,-122.425942088,1.8400000333786002,2016-07-22T20:27:29.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7914957428,-122.425938331,0.20999999344349,2016-07-22T20:27:31.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7914592479,-122.425930946,0.18999999761581,2016-07-22T20:27:33.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7914570137,-122.425930494,0.27000001072884,2016-07-22T20:27:35.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7914528084,-122.425929643,0.56999999284744,2016-07-22T20:27:37.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7914524462,-122.42592957,1,2016-07-22T20:27:39.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7914450112,-122.425928065,0.15999999642372,2016-07-22T20:27:42.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7914404188,-122.425927136,0,2016-07-22T20:27:44.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7914392951,-122.425926909,0,2016-07-22T20:27:46.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7914409301,-122.42592724,0,2016-07-22T20:27:48.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7914404295,-122.425927138,0,2016-07-22T20:27:50.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7914403542,-122.425927123,0,2016-07-22T20:27:52.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7914300242,-122.425925033,0,2016-07-22T20:27:55.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7914305451,-122.425936069,0.51999998092651,2016-07-22T20:27:56.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7913774038,-122.42594026,0,2016-07-22T20:27:58.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7913774038,-122.42594026,0,2016-07-22T20:28:00.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7913774038,-122.42594026,0,2016-07-22T20:28:03.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7913774038,-122.42594026,0,2016-07-22T20:28:05.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7913774038,-122.42594026,0,2016-07-22T20:28:07.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7913455107,-122.42593037,0.68999999761581,2016-07-22T20:28:09.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7913720394,-122.425955096,1.01999998092651,2016-07-22T20:28:11.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7913696505,-122.425960461,0.70999997854233,2016-07-22T20:28:13.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7913010447,-122.425949564,2.08999991416931,2016-07-22T20:28:16.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7912537742,-122.425889369,2.30999994277954,2016-07-22T20:28:17.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7911539596,-122.425869172,3.7000000476837203,2016-07-22T20:28:19.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7910085962,-122.425839758,5.30000019073486,2016-07-22T20:28:21.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7909252145,-122.425822886,6.15000009536743,2016-07-22T20:28:23.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7906845375,-122.425775053,8,2016-07-22T20:28:26.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7905457509,-122.425743202,7.80999994277954,2016-07-22T20:28:28.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7903631052,-122.425704637,9.92000007629395,2016-07-22T20:28:30.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7901864611,-122.42566734,10.13000011444092,2016-07-22T20:28:32.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7899776707,-122.425623255,11.18000030517578,2016-07-22T20:28:34.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7896902355,-122.425566943,5.94999980926514,2016-07-22T20:28:36.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7895748671,-122.425544496,6.57000017166138,2016-07-22T20:28:38.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7894484795,-122.425519905,7.40999984741211,2016-07-22T20:28:41.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7893095233,-122.425492868,7.23999977111816,2016-07-22T20:28:43.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7891637332,-122.425464502,8.02999973297119,2016-07-22T20:28:46.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7889980875,-122.425432273,8.31999969482422,2016-07-22T20:28:48.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7889980875,-122.425432273,7.44000005722046,2016-07-22T20:28:51.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7887722374,-122.425386072,6.92999982833862,2016-07-22T20:28:52.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.788627785,-122.42535651,8.17000007629395,2016-07-22T20:29:02.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.78843415,-122.425317624,9.60000038146973,2016-07-22T20:29:04.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7882012367,-122.425271748,11.55000019073486,2016-07-22T20:29:06.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7877234252,-122.425174255,14.51000022888184,2016-07-22T20:29:08.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7874343653,-122.425114414,15.40999984741211,2016-07-22T20:29:10.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7871405618,-122.425053291,16.31999969482422,2016-07-22T20:29:12.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7868885568,-122.425003643,13.36999988555908,2016-07-22T20:29:15.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7866598194,-122.424958627,12.59000015258789,2016-07-22T20:29:16.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7858679369,-122.424904509,4.25,2016-07-22T20:29:18.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7858265237,-122.424807607,2.80999994277954,2016-07-22T20:29:20.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7858099531,-122.424791665,0.18999999761581,2016-07-22T20:29:24.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7857971465,-122.424789154,0.18999999761581,2016-07-22T20:29:25.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7857768069,-122.424785165,0,2016-07-22T20:29:27.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7857369856,-122.424777357,0,2016-07-22T20:29:29.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7857337294,-122.424776719,0,2016-07-22T20:29:32.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7857316075,-122.424776303,0,2016-07-22T20:29:33.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7856759268,-122.424765385,0,2016-07-22T20:29:36.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7856822251,-122.42476662,0,2016-07-22T20:29:38.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7856810172,-122.424766383,0,2016-07-22T20:29:40.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7856807646,-122.424766333,0,2016-07-22T20:29:42.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7856813318,-122.424766444,0,2016-07-22T20:29:45.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7856825014,-122.424766673,0,2016-07-22T20:29:47.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7856724325,-122.424764699,0.18999999761581,2016-07-22T20:29:49.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7856744281,-122.424765091,0,2016-07-22T20:29:51.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7856716541,-122.424764546,0,2016-07-22T20:29:52.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.785663734,-122.424762994,0.25999999046326,2016-07-22T20:29:54.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7856599871,-122.424762259,0.20999999344349,2016-07-22T20:29:56.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7856485887,-122.424760024,1.25,2016-07-22T20:29:58.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7854289616,-122.424716959,6.42000007629395,2016-07-22T20:30:01.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7852705768,-122.424680744,9.68000030517578,2016-07-22T20:30:03.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7850266133,-122.424688249,11.93000030517578,2016-07-22T20:30:05.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7847827371,-122.424610923,12.07999992370605,2016-07-22T20:30:07.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7845453397,-122.424546476,11.8100004196167,2016-07-22T20:30:09.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7843562059,-122.424495167,11.289999961853031,2016-07-22T20:30:10.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7841601021,-122.424454176,10.86999988555908,2016-07-22T20:30:12.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7840552022,-122.424432254,10.88000011444092,2016-07-22T20:30:13.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7841095975,-122.424449473,4.69000005722046,2016-07-22T20:30:16.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7840737961,-122.42443614,5.76999998092651,2016-07-22T20:30:18.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7840980265,-122.424441203,5.98000001907349,2016-07-22T20:30:20.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.78344307,-122.424304334,10.02000045776367,2016-07-22T20:30:22.000Z
969be894-d3c5-4a15-b507-96cd06888a6c,37.7834472287,-122.424305203,9.06999969482422,2016-07-22T20:30:25.000Z
