SitID,UWI (AGS),UWI,HorID,Pick,Quality,lat,lng
112318,0804072910AA0,AA/10-29-080-07W4/0,13000,354.5,1,55.964451,-111.05938
112319,0804073203000,00/03-32-080-07W4/0,13000,361.9,1,55.971678,-111.065822
178589,0804081103000,00/03-11-080-08W4/0,13000,355.5,1,55.913513,-111.144131
112323,0804081410000,00/10-14-080-08W4/0,13000,370.03,1,55.93537,-111.137684
112324,0804082607AA0,AA/07-26-080-08W4/0,13000,393.5,1,55.960843,-111.13768
112325,0804082910AA0,AA/10-29-080-08W4/0,13000,420,1,55.964456,-111.215982
112328,0804090806000,00/06-08-080-09W4/0,13000,437.08,1,55.917116,-111.379039
112329,0804091110000,00/10-11-080-09W4/0,13000,436,2,55.92073,-111.294288
112330,0804092610AA0,AA/10-26-080-09W4/0,13000,444,1,55.96445,-111.294287
112331,0804092910000,00/10-29-080-09W4/0,13000,431.6,1,55.964449,-111.372593
112332,0804100807AA0,AA/07-08-080-10W4/0,13000,418.49,1,55.917114,-111.529223
112333,0804101015000,00/15-10-080-10W4/0,13000,434,1,55.924345,-111.477011
112335,0804102607AA0,AA/07-26-080-10W4/0,13000,423.37,1,55.960831,-111.450905
178594,0804110405000,00/05-04-080-11W4/0,13000,422,3,55.902661,-111.672561
112337,0804111110AA0,AA/10-11-080-11W4/0,13000,424.89,1,55.920723,-111.60754
154107,0804111505000,00/05-15-080-11W4/0,13000,417.5,1,55.931749,-111.646455
112339,0804112607AA0,AA/07-26-080-11W4/0,13000,426.42,1,55.960829,-111.607539
112340,0804120306000,00/06-03-080-12W4/0,13000,434,1,55.902656,-111.79671
112341,0804120606000,00/06-06-080-12W4/0,13000,431,1,55.902637,-111.875013
178601,0804121405000,00/05-14-080-12W4/0,13000,429,1,55.931739,-111.776972
164434,0804122607000,00/07-26-080-12W4/0,13000,438.5,1,55.960823,-111.764162
112344,0804130208000,00/08-02-080-13W4/0,13000,437.5,1,55.902638,-111.914329
178604,0804130901000,00/01-09-080-13W4/0,13000,441,2,55.913487,-111.966537
112347,0804132005000,00/05-20-080-13W4/0,13000,442,1,55.946175,-112.011896
112349,0804132310000,00/10-23-080-13W4/0,13000,455.98,1,55.949793,-111.920773
112350,0804132902000,00/02-29-080-13W4/0,13000,450,1,55.957245,-111.999086
112352,0804140310000,00/10-03-080-14W4/0,13000,459.64,1,55.906251,-112.103489
112355,0804141507000,00/07-15-080-14W4/0,13000,432,1,55.931723,-112.103488
112356,0804142010000,00/10-20-080-14W4/0,13000,404.16,2,55.949784,-112.155694
112357,0804142610AA0,AA/10-26-080-14W4/0,13000,425.5,1,55.964418,-112.077389
112358,0804142701000,00/01-27-080-14W4/0,13000,421.5,1,55.95724,-112.097043
112359,0804150510000,00/10-05-080-15W4/0,13000,364,1,55.906243,-112.312314
112361,0804151110AA0,AA/10-11-080-15W4/0,13000,382,1,55.920694,-112.234003
112362,0804151711000,00/11-17-080-15W4/0,13000,338.5,3,55.935327,-112.318761
112366,0804161211000,00/11-12-080-16W4/0,13000,341,2,55.920683,-112.370968
112368,0804161810000,00/10-18-080-16W4/0,13000,337,2,55.935304,-112.495061
112369,0804162611000,00/11-26-080-16W4/0,13000,341,3,55.964413,-112.397074
112371,0804162911000,00/11-29-080-16W4/0,13000,322,1,55.964407,-112.475391
112373,0804172811000,00/11-28-080-17W4/0,13000,315.77,1,55.964419,-112.605897
112374,0804173406000,00/06-34-080-17W4/0,13000,        ,0,55.975247,-112.579781
112376,0804182412000,00/12-24-080-18W4/0,13000,        ,0,55.94976,-112.690577
112377,0804182710000,00/10-27-080-18W4/0,13000,335.89,1,55.964405,-112.729945
112378,0804183506000,00/06-35-080-18W4/0,13000,327.96,2,55.97524,-112.710288
112380,0804191111000,00/11-11-080-19W4/0,13000,364.54,3,55.92068,-112.866897
112381,0804191310000,00/10-13-080-19W4/0,13000,358.44,2,55.9353,-112.83435
112382,0804193615000,00/15-36-080-19W4/0,13000,361.19,2,55.982452,-112.834352
112383,0804201810000,00/10-18-080-20W4/0,13000,387.71,2,55.935288,-113.121468
112385,0804203210000,00/10-32-080-20W4/0,13000,377.95,3,55.978836,-113.095365
112386,0804203510000,00/10-35-080-20W4/0,13000,376.12,3,55.97884,-113.017052
112387,0804210801000,00/01-08-080-21W4/0,13000,411,1,55.913433,-113.245543
112388,0804210911000,00/11-09-080-21W4/0,13000,409.04,1,55.920662,-113.23233
112391,0804220104000,00/04-01-080-22W4/0,13000,436,1,55.899005,-113.317003
112395,0804221506000,00/06-15-080-22W4/0,13000,416,1,55.93167,-113.362837
112399,0804222613000,00/13-26-080-22W4/0,13000,417,1,55.967982,-113.343101
112409,0804223201000,00/01-32-080-22W4/0,13000,416,2,55.971592,-113.402151
112412,0804230111AA0,AA/11-01-080-23W4/0,13000,439.5,1,55.906178,-113.467247
143069,0804231510000,00/10-15-080-23W4/0,13000,447,2,55.935277,-113.513008
112418,0804232405000,00/05-24-080-23W4/0,13000,430,1,55.946107,-113.473612
112419,0804233113000,00/13-31-080-23W4/0,13000,454.5,2,55.982412,-113.604133
154123,0804240106000,00/06-01-080-24W4/0,13000,429,2,55.902565,-113.623867
112422,0804241010000,00/10-10-080-24W4/0,13000,432,3,55.920648,-113.669615
112423,0804242611000,00/11-26-080-24W4/0,13000,433.5,2,55.964362,-113.649959
112425,0804242906000,00/06-29-080-24W4/0,13000,405.38,3,55.960751,-113.728259
112426,0804250610000,00/10-06-080-25W4/0,13000,439.83,2,55.906211,-113.904512
112427,0804251810000,00/10-18-080-25W4/0,13000,431.6,1,55.935296,-113.904511
112430,0804253606000,00/06-36-080-25W4/0,13000,414.53,3,55.9752,-113.780457
112431,0804262610000,00/10-26-080-26W4/0,13000,433.12,2,55.964533,-113.956716
164440,0805010610000,00/10-06-080-01W5/0,13000,499.5,1,55.907135,-114.141774
112432,0805012107000,00/07-21-080-01W5/0,13000,465,2,55.946867,-114.089738
112433,0805012511000,00/11-25-080-01W5/0,13000,474.5,3,55.964826,-114.018118
112434,0805022607000,00/07-26-080-02W5/0,13000,487,1,55.961755,-114.193807
112436,0805051211000,00/11-12-080-05W5/0,13000,564,1,55.92166,-114.643119
112990,0814021111000,00/11-11-081-02W4/0,13000,226.77,1,56.008009,-110.204494
112991,0814022910000,00/10-29-081-02W4/0,13000,197,1,56.051732,-110.276309
154224,0814030716000,00/16-07-081-03W4/0,13000,189,1,56.011621,-110.452552
112992,0814031111000,00/11-11-081-03W4/0,13000,224.64,1,56.008015,-110.361034
112993,0814032510000,00/10-25-081-03W4/0,13000,202.69,1,56.05172,-110.328486
112994,0814040411000,00/11-04-081-04W4/0,13000,193,1,55.993563,-110.569862
112998,0814041712000,00/12-17-081-04W4/0,13000,187,1,56.022641,-110.602333
113003,0814042711000,00/11-27-081-04W4/0,13000,200.5,1,56.051738,-110.543758
113008,0814043511000,00/11-35-081-04W4/0,13000,192.5,1,56.066186,-110.517653
113009,0814050410000,00/10-04-081-05W4/0,13000,191.41,1,55.993559,-110.720059
113012,0814051310000,00/10-13-081-05W4/0,13000,207.26,1,56.022631,-110.641735
113013,0814051911AA0,AA/11-19-081-05W4/0,13000,217,1,56.037084,-110.778719
143181,0814053407000,00/07-34-081-05W4/0,13000,204,1,56.062572,-110.693952
154227,0814060108000,00/08-01-081-06W4/0,13000,212,1,55.989922,-110.791912
113019,0814060707000,00/07-07-081-06W4/0,13000,247,1,56.004388,-110.92888
164510,0814062014000,00/14-20-081-06W4/0,13000,223.5,1,56.040725,-110.909229
164513,0814063609000,00/09-36-081-06W4/0,13000,208,1,56.066172,-110.791943
113025,0814070510AA0,AA/10-05-081-07W4/0,13000,371.5,1,55.993545,-111.059374
113027,0814071207000,00/07-12-081-07W4/0,13000,283.5,1,56.004385,-110.954989
113028,0814072710000,00/10-27-081-07W4/0,13000,386.5,2,56.051729,-111.007164
178747,0814073006000,00/06-30-081-07W4/0,13000,428,3,56.04809,-111.091919
113034,0814082310AA0,AA/10-23-081-08W4/0,13000,443,1,56.037078,-111.137677
113035,0814082911000,00/11-29-081-08W4/0,13000,430.07,2,56.05171,-111.222427
113040,0814090310000,00/10-03-081-09W4/0,13000,439.52,1,55.99354,-111.320389
113044,0814091504000,00/04-15-081-09W4/0,13000,424.28,3,56.015445,-111.333199
113048,0814092506000,00/06-25-081-09W4/0,13000,428.55,2,56.048085,-111.274631
113051,0814100303000,00/03-03-081-10W4/0,13000,422,3,55.98631,-111.483457
113052,0814100810AA0,AA/10-08-081-10W4/0,13000,437.08,2,56.007983,-111.529223
113054,0814102207000,00/07-22-081-10W4/0,13000,431.5,3,56.03346,-111.477012
113055,0814102610000,00/10-26-081-10W4/0,13000,426.11,1,56.0517,-111.450907
154231,0814111311000,00/11-13-081-11W4/0,13000,425,1,56.022605,-111.587881
113059,0814112315AA0,AA/15-23-081-11W4/0,13000,430.5,2,56.040678,-111.607541
113061,0814112908AA0,AA/08-29-081-11W4/0,13000,462.99,1,56.048088,-111.679409
154233,0814120114000,00/14-01-081-12W4/0,13000,437,1,55.997128,-111.744505
164514,0814121809000,00/09-18-081-12W4/0,13000,468,1,56.022598,-111.86212
164516,0814122810000,00/10-28-081-12W4/0,13000,468,3,56.051697,-111.816364
164519,0814123305000,00/05-33-081-12W4/0,13000,479,1,56.062535,-111.829172
113063,0814130810AA0,AA/10-08-081-13W4/0,13000,415,2,56.007964,-111.999085
113064,0814131112AA0,AA/12-11-081-13W4/0,13000,458.42,3,56.007968,-111.933582
113066,0814132910AA0,AA/10-29-081-13W4/0,13000,399.5,2,56.051684,-111.999089
113067,0814140810AA0,AA/10-08-081-14W4/0,13000,339,1,56.00796,-112.155699
143200,0814141409000,00/09-14-081-14W4/0,13000,392.5,2,56.022589,-112.070951
113069,0814142610AA0,AA/10-26-081-14W4/0,13000,339,1,56.051677,-112.077397
113070,0814142910AA0,AA/10-29-081-14W4/0,13000,331,1,56.05168,-112.155701
154240,0814153510000,00/10-35-081-15W4/0,13000,321,3,56.066128,-112.234008
113074,0814160310000,00/10-03-081-16W4/0,13000,332.5,1,55.993506,-112.416723
113078,0814162610000,00/10-26-081-16W4/0,13000,308,1,56.05167,-112.390571
113084,0814170807000,00/07-08-081-17W4/0,13000,253.59,1,56.004325,-112.625532
113085,0814171410000,00/10-14-081-17W4/0,13000,306.02,1,56.022564,-112.547273
113087,0814172511000,00/11-25-081-17W4/0,13000,297.48,1,56.051639,-112.52765
113090,0814180807000,00/07-08-081-18W4/0,13000,353.57,1,56.004333,-112.782154
113091,0814181211000,00/11-12-081-18W4/0,13000,320.04,1,56.007939,-112.684206
113092,0814190811AA0,AA/11-08-081-19W4/0,13000,        ,0,56.007938,-112.945206
113094,0814191510000,00/10-15-081-19W4/0,13000,357.84,1,56.022579,-112.886559
113098,0814193004AA0,AA/04-30-081-19W4/0,13000,        ,0,56.044461,-112.977671
113103,0814193510AA0,AA/10-35-081-19W4/0,13000,357.84,1,56.06611,-112.860457
113104,0814201411AA0,AA/11-14-081-20W4/0,13000,374,1,56.022566,-113.023512
113106,0814201810000,00/10-18-081-20W4/0,13000,389,1,56.022553,-113.121478
113107,0814202310000,00/10-23-081-20W4/0,13000,381,1,56.037016,-113.017067
113109,0814203207000,00/07-32-081-20W4/0,13000,377.95,1,56.062491,-113.095375
113110,0814210613AA0,AA/13-06-081-21W4/0,13000,414,1,55.997058,-113.290905
113112,0814211013000,00/13-10-081-21W4/0,13000,408.5,1,56.011539,-113.212597
113114,0814212107000,00/07-21-081-21W4/0,13000,416,1,56.033398,-113.225889
113115,0814213406000,00/06-34-081-21W4/0,13000,429.16,1,56.062484,-113.206231
113117,0814220211AA0,AA/11-02-081-22W4/0,13000,421,1,55.993454,-113.336738
113135,0814220806000,00/06-08-081-22W4/0,13000,421,1,56.004291,-113.415047
113195,0814222007000,00/07-20-081-22W4/0,13000,425,1,56.033377,-113.408601
113198,0814222307000,00/07-23-081-22W4/0,13000,420,1,56.033376,-113.330294
113204,0814230105000,00/05-01-081-23W4/0,13000,430,1,55.989834,-113.473619
143229,0814231204000,00/04-12-081-23W4/0,13000,437,1,56.000676,-113.473623
113212,0814231507000,00/07-15-081-23W4/0,13000,443,1,56.018932,-113.513018
113219,0814232406000,00/06-24-081-23W4/0,13000,435,1,56.03337,-113.467257
113227,0814240710000,00/10-07-081-24W4/0,13000,446.23,2,56.007897,-113.747895
164526,0814241714000,00/14-17-081-24W4/0,13000,449,2,56.026151,-113.728237
154248,0814242006000,00/06-20-081-24W4/0,13000,444,1,56.033377,-113.728232
154249,0814242110000,00/10-21-081-24W4/0,13000,459,2,56.036996,-113.695712
113240,0814251011000,00/11-10-081-25W4/0,13000,460.25,1,56.007904,-113.832646
113241,0814251211000,00/11-12-081-25W4/0,13000,457,2,56.007892,-113.780437
113244,0814252410000,00/10-24-081-25W4/0,13000,434.64,2,56.036974,-113.773963
113245,0814252610000,00/10-26-081-25W4/0,13000,429.77,2,56.051611,-113.800068
113248,0815011915000,00/15-19-081-01W5/0,13000,440.44,2,56.041526,-114.141763
113249,0815020907000,00/07-09-081-02W5/0,13000,477.01,3,56.005302,-114.245832
113252,0815022310000,00/10-23-081-02W5/0,13000,455.98,2,56.037992,-114.193795
113253,0815023607000,00/07-36-081-02W5/0,13000,442.87,2,56.063443,-114.167769
113254,0815032505000,00/05-25-081-03W5/0,13000,453,3,56.049011,-114.336639
113255,0815041206000,00/06-12-081-04W5/0,13000,494.08,3,56.005292,-114.486449
113256,0815041810000,00/10-18-081-04W5/0,13000,509.02,2,56.023534,-114.61056
113258,0815051903000,00/03-19-081-05W5/0,13000,        ,0,56.030777,-114.773658
113795,0824021106000,00/06-11-082-02W4/0,13000,200.56,2,56.091657,-110.204491
113796,0824022710000,00/10-27-082-02W4/0,13000,192,2,56.138994,-110.224134
113797,0824030910000,00/10-09-082-03W4/0,13000,197.51,2,56.095279,-110.406792
113798,0824033406000,00/06-34-082-03W4/0,13000,199.64,2,56.149838,-110.387133
113800,0824040811000,00/11-08-082-04W4/0,13000,199.95,1,56.095271,-110.59597
113801,0824042205000,00/05-22-082-04W4/0,13000,197,1,56.120751,-110.550124
113804,0824050210000,00/10-02-082-05W4/0,13000,198.73,2,56.080813,-110.667844
113808,0824052106000,00/06-21-082-05W4/0,13000,209,2,56.120745,-110.726503
113810,0824052407000,00/07-24-082-05W4/0,13000,200,1,56.12073,-110.641736
113816,0824061410000,00/10-14-082-06W4/0,13000,223.11,3,56.109918,-110.824475
113817,0824062010000,00/10-20-082-06W4/0,13000,246.58,2,56.124385,-110.902795
113818,0824062407000,00/07-24-082-06W4/0,13000,204.5,2,56.12074,-110.798364
113819,0824063310000,00/10-33-082-06W4/0,13000,232,2,56.153476,-110.876673
113820,0824063506000,00/06-35-082-06W4/0,13000,217.32,2,56.149855,-110.830895
113821,0824070807000,00/07-08-082-07W4/0,13000,470.61,3,56.091642,-111.059375
113822,0824071107000,00/07-11-082-07W4/0,13000,409.96,3,56.09165,-110.981122
113823,0824072607000,00/07-26-082-07W4/0,13000,376.73,1,56.135362,-110.981108
113825,0824073614AA0,AA/14-36-082-07W4/0,13000,349,1,56.15706,-110.961456
113827,0824081110AA0,AA/10-11-082-08W4/0,13000,442,3,56.095248,-111.137678
113828,0824082310AA0,AA/10-23-082-08W4/0,13000,454,3,56.124333,-111.137679
113829,0824082911AA0,AA/11-29-082-08W4/0,13000,451,3,56.138965,-111.22243
113830,0824090806AA0,AA/06-08-082-09W4/0,13000,427.33,3,56.091628,-111.379042
113834,0824091206000,00/06-12-082-09W4/0,13000,457.81,2,56.091622,-111.274632
113836,0824092506000,00/06-25-082-09W4/0,13000,453.54,1,56.13534,-111.274634
113840,0824093506000,00/06-35-082-09W4/0,13000,436.78,1,56.1498,-111.300737
154350,0824100712000,00/12-07-082-10W4/0,13000,428,3,56.095221,-111.568144
113843,0824101410AA0,AA/10-14-082-10W4/0,13000,426,3,56.10987,-111.45091
113844,0824101707000,00/07-17-082-10W4/0,13000,422.5,3,56.106259,-111.529228
113847,0824102911AA0,AA/11-29-082-10W4/0,13000,433.73,3,56.138954,-111.535676
154352,0824111212000,00/12-12-082-11W4/0,13000,431,3,56.09523,-111.594249
164584,0824112312000,00/12-23-082-11W4/0,13000,446,1,56.124323,-111.620356
164585,0824112511000,00/11-25-082-11W4/0,13000,433,1,56.138945,-111.587888
154354,0824120408000,00/08-04-082-12W4/0,13000,482,2,56.07717,-111.80992
154360,0824121108000,00/08-11-082-12W4/0,13000,486,2,56.091613,-111.757721
154362,0824121803000,00/03-18-082-12W4/0,13000,410,2,56.102667,-111.875012
178895,0824122206000,00/06-22-082-12W4/0,13000,468,3,56.120706,-111.796713
143346,0824130310000,00/10-03-082-13W4/0,13000,409,2,56.080776,-111.946878
113849,0824130606000,00/06-06-082-13W4/0,13000,339.55,3,56.077143,-112.031642
113851,0824131109AA0,AA/09-11-082-13W4/0,13000,394,2,56.09522,-111.914327
113853,0824132110000,00/10-21-082-13W4/0,13000,330,1,56.124313,-111.97299
113855,0824132910000,00/10-29-082-13W4/0,13000,333,1,56.13894,-111.999098
154366,0824140610000,00/10-06-082-14W4/0,13000,320,2,56.080757,-112.181804
154369,0824141610000,00/10-16-082-14W4/0,13000,316,1,56.109856,-112.129601
113857,0824142706000,00/06-27-082-14W4/0,13000,318.21,1,56.135328,-112.109945
113859,0824150810000,00/10-08-082-15W4/0,13000,301.5,1,56.095219,-112.312257
113861,0824152506000,00/06-25-082-15W4/0,13000,300.5,1,56.135313,-112.214352
113865,0824162310000,00/10-23-082-16W4/0,13000,        ,0,56.124295,-112.390512
113866,0824163206000,00/06-32-082-16W4/0,13000,273.1,1,56.149749,-112.47538
113867,0824163406000,00/06-34-082-16W4/0,13000,262.74,3,56.149768,-112.423091
113868,0824163606000,00/06-36-082-16W4/0,13000,282.55,2,56.149765,-112.370801
113869,0824170110000,00/10-01-082-17W4/0,13000,287.73,2,56.08073,-112.521174
113871,0824170606000,00/06-06-082-17W4/0,13000,314.55,1,56.077136,-112.658162
113873,0824180110000,00/10-01-082-18W4/0,13000,316.38,1,56.080745,-112.677825
113874,0824181711AA0,AA/11-17-082-18W4/0,13000,332,1,56.109836,-112.788597
113875,0824182310AA0,AA/10-23-082-18W4/0,13000,310,2,56.124287,-112.70397
113878,0824190911000,00/11-09-082-19W4/0,13000,362.1,1,56.095202,-112.919103
113879,0824191410000,00/10-14-082-19W4/0,13000,        ,0,56.109828,-112.860455
113880,0824191711AA0,AA/11-17-082-19W4/0,13000,362.71,2,56.10983,-112.945204
113881,0824193514000,00/14-35-082-19W4/0,13000,        ,0,56.157012,-112.866898
113882,0824201107000,00/07-11-082-20W4/0,13000,369.42,2,56.091573,-113.017067
113884,0824202011AA0,AA/11-20-082-20W4/0,13000,385.27,2,56.124274,-113.101818
113885,0824202606000,00/06-26-082-20W4/0,13000,365.76,2,56.135293,-113.023509
113887,0824210514AA0,AA/14-05-082-21W4/0,13000,415,2,56.084337,-113.258436
113888,0824210908000,00/08-09-082-21W4/0,13000,423.67,2,56.09157,-113.219443
113889,0824211714AA0,AA/14-17-082-21W4/0,13000,418,1,56.113422,-113.258434
113890,0824212707000,00/07-27-082-21W4/0,13000,426.72,1,56.135286,-113.199783
113892,0824220110000,00/10-01-082-22W4/0,13000,416.36,1,56.080705,-113.304195
113895,0824222306000,00/06-23-082-22W4/0,13000,421.23,1,56.120632,-113.336736
113897,0824222610AA0,AA/10-26-082-22W4/0,13000,419,1,56.138875,-113.330291
143347,0824231101000,00/01-11-082-23W4/0,13000,429,1,56.087934,-113.480468
113905,0824242710000,00/10-27-082-24W4/0,13000,438.91,2,56.138885,-113.66962
113907,0824251107000,00/07-11-082-25W4/0,13000,426.72,1,56.091574,-113.800051
113910,0824260306000,00/06-03-082-26W4/0,13000,425,2,56.077438,-113.989217
113911,0825010106000,00/06-01-082-01W5/0,13000,427.63,2,56.077553,-114.018088
113913,0825013111000,00/11-31-082-01W5/0,13000,415.75,2,56.154158,-114.148195
113914,0825023406000,00/06-34-082-02W5/0,13000,437.39,1,56.150729,-114.226239
113915,0825031306000,00/06-13-082-03W5/0,13000,459.03,2,56.107178,-114.330296
113916,0825032013000,00/13-20-082-03W5/0,13000,466.34,2,56.128862,-114.440698
114300,0834021309000,00/09-13-083-02W4/0,13000,232,3,56.197259,-110.167132
114301,0834022501000,00/01-25-083-02W4/0,13000,220.5,3,56.219164,-110.167132
143455,0834030607000,00/07-06-083-03W4/0,13000,227.5,3,56.164565,-110.46341
114303,0834030906000,00/06-09-083-03W4/0,13000,207.87,3,56.179035,-110.417225
114304,0834031806000,00/06-18-083-03W4/0,13000,218.85,3,56.19365,-110.469917
114305,0834040607000,00/07-06-083-04W4/0,13000,209.5,3,56.164559,-110.62146
114306,0834040712000,00/12-07-083-04W4/0,13000,204.5,2,56.182619,-110.634389
114308,0834041913000,00/13-19-083-04W4/0,13000,198,3,56.215318,-110.634389
114310,0834042014000,00/14-20-083-04W4/0,13000,184,3,56.215334,-110.601625
114315,0834050810000,00/10-08-083-05W4/0,13000,251.5,1,56.182635,-110.753258
114317,0834051910000,00/10-19-083-05W4/0,13000,269.44,3,56.211703,-110.779588
114319,0834052610000,00/10-26-083-05W4/0,13000,218.85,3,56.226353,-110.674192
114321,0834053411000,00/11-34-083-05W4/0,13000,191.5,3,56.240813,-110.70708
178957,0834060208000,00/08-02-083-06W4/0,13000,216,3,56.164528,-110.825709
114330,0834061915000,00/15-19-083-06W4/0,13000,306,3,56.215286,-110.937512
114339,0834063004000,00/04-30-083-06W4/0,13000,291,3,56.219075,-110.950543
114354,0834063510000,00/10-35-083-06W4/0,13000,272,3,56.240788,-110.83226
114355,0834070316000,00/16-03-083-07W4/0,13000,395,1,56.171816,-111.010095
114358,0834071607000,00/07-16-083-07W4/0,13000,431,2,56.193676,-111.042991
114361,0834072310000,00/10-23-083-07W4/0,13000,330.5,3,56.211735,-110.990255
114377,0834073307000,00/07-33-083-07W4/0,13000,334,3,56.237213,-111.042992
114381,0834080806AA0,AA/06-08-083-08W4/0,13000,440.5,3,56.179047,-111.23384
143463,0834081111000,00/11-11-083-08W4/0,13000,450.5,3,56.182663,-111.154843
114382,0834082210000,00/10-22-083-08W4/0,13000,449.28,3,56.211752,-111.174674
114388,0834091607000,00/07-16-083-09W4/0,13000,447.14,2,56.193687,-111.35899
114389,0834091711000,00/11-17-083-09W4/0,13000,442.26,2,56.197293,-111.391821
114391,0834092706000,00/06-27-083-09W4/0,13000,457.81,2,56.222772,-111.339162
114393,0834093111000,00/11-31-083-09W4/0,13000,422.45,2,56.240816,-111.418152
114394,0834100812AA0,AA/12-08-083-10W4/0,13000,448.36,3,56.182671,-111.55623
114396,0834101303000,00/03-13-083-10W4/0,13000,425,2,56.190111,-111.444481
114398,0834102610AA0,AA/10-26-083-10W4/0,13000,434.95,3,56.226388,-111.464312
114399,0834102912AA0,AA/12-29-083-10W4/0,13000,454.15,3,56.226386,-111.556232
164610,0834110202000,00/02-02-083-11W4/0,13000,456,3,56.160946,-111.622307
114400,0834111110AA0,AA/10-11-083-11W4/0,13000,449.28,1,56.182652,-111.622308
114402,0834112610AA0,AA/10-26-083-11W4/0,13000,398.07,3,56.226368,-111.622309
114404,0834113109AA0,AA/09-31-083-11W4/0,13000,327,3,56.240814,-111.721144
114406,0834120812AA0,AA/12-08-083-12W4/0,13000,337.72,1,56.182651,-111.872233
114408,0834121112AA0,AA/12-11-083-12W4/0,13000,356.01,2,56.182657,-111.793235
114409,0834122609AA0,AA/09-26-083-12W4/0,13000,326.14,2,56.226367,-111.773811
114410,0834122909AA0,AA/09-29-083-12W4/0,13000,285.9,1,56.226374,-111.852809
114413,0834131606000,00/06-16-083-13W4/0,13000,299.62,1,56.193673,-111.997491
114414,0834132307000,00/07-23-083-13W4/0,13000,285.29,1,56.208117,-111.938314
114415,0834142011000,00/11-20-083-14W4/0,13000,276.15,3,56.211726,-112.18183
114419,0834152711000,00/11-27-083-15W4/0,13000,277,3,56.226363,-112.28718
114420,0834153210000,00/10-32-083-15W4/0,13000,267.61,2,56.24081,-112.333356
114423,0834160911000,00/11-09-083-16W4/0,13000,262.74,1,56.182627,-112.471492
114424,0834161406000,00/06-14-083-16W4/0,13000,263.04,1,56.193633,-112.418878
114427,0834162406000,00/06-24-083-16W4/0,13000,259.08,1,56.208068,-112.392533
114429,0834163407000,00/07-34-083-16W4/0,13000,261,1,56.23719,-112.438683
114431,0834171911000,00/11-19-083-17W4/0,13000,287,1,56.211692,-112.682127
114432,0834172511000,00/11-25-083-17W4/0,13000,254.81,1,56.226345,-112.550525
114434,0834173106000,00/06-31-083-17W4/0,13000,274.5,1,56.237171,-112.682148
114438,0834181407000,00/07-14-083-18W4/0,13000,295,3,56.193659,-112.728306
114440,0834182306000,00/06-23-083-18W4/0,13000,291.5,3,56.208113,-112.734821
114442,0834182507000,00/07-25-083-18W4/0,13000,285.5,1,56.222719,-112.701974
114443,0834182706000,00/06-27-083-18W4/0,13000,298.7,1,56.22275,-112.761177
114446,0834190910AA0,AA/10-09-083-19W4/0,13000,        ,0,56.182633,-112.93904
114448,0834191710000,00/10-17-083-19W4/0,13000,        ,0,56.197261,-112.965378
114450,0834192410000,00/10-24-083-19W4/0,13000,        ,0,56.211706,-112.860035
114451,0834192510000,00/10-25-083-19W4/0,13000,320.04,3,56.226339,-112.860036
114453,0834202010000,00/10-20-083-20W4/0,13000,410.87,2,56.211711,-113.123426
114476,0834220605000,00/05-06-083-22W4/0,13000,429.16,2,56.164543,-113.478794
143467,0834221906000,00/06-19-083-22W4/0,13000,415,2,56.208101,-113.472371
143468,0834222213000,00/13-22-083-22W4/0,13000,410,2,56.215347,-113.399776
143469,0834230914000,00/14-09-083-23W4/0,13000,        ,0,56.186273,-113.57773
114497,0834231406000,00/06-14-083-23W4/0,13000,420.01,2,56.193677,-113.52505
114498,0834231904000,00/04-19-083-23W4/0,13000,408.43,3,56.204496,-113.636833
143470,0834233313000,00/13-33-083-23W4/0,13000,405.25,1,56.244442,-113.584153
143471,0834243408000,00/08-34-083-24W4/0,13000,381,1,56.237223,-113.69642
114503,0835022503000,00/03-25-083-02W5/0,13000,468,1,56.219346,-114.176404
114504,0835022916000,00/16-29-083-02W5/0,13000,484.63,3,56.230155,-114.268765
114505,0835032310000,00/10-23-083-03W5/0,13000,        ,0,56.211911,-114.354296
114753,0844031610000,00/10-16-084-03W4/0,13000,198.73,2,56.284539,-110.410724
114754,0844032115000,00/15-21-084-03W4/0,13000,181.97,3,56.302605,-110.410724
114755,0844040409000,00/09-04-084-04W4/0,13000,200,2,56.255447,-110.562277
114756,0844040806000,00/06-08-084-04W4/0,13000,174,3,56.266279,-110.601627
143555,0844042011000,00/11-20-084-04W4/0,13000,177,3,56.298977,-110.601627
154449,0844043210000,00/10-32-084-04W4/0,13000,158,3,56.328064,-110.595124
114758,0844050512000,00/12-05-084-05W4/0,13000,227,3,56.255438,-110.766229
154450,0844052006000,00/06-20-084-05W4/0,13000,196,3,56.295365,-110.759708
154452,0844053209000,00/09-32-084-05W4/0,13000,174,3,56.328068,-110.746696
154453,0844053510000,00/10-35-084-05W4/0,13000,188,3,56.328062,-110.67416
114761,0844060506000,00/06-05-084-06W4/0,13000,301,3,56.251822,-110.917774
154454,0844062411000,00/11-24-084-06W4/0,13000,190,3,56.298961,-110.812414
114768,0844062910000,00/10-29-084-06W4/0,13000,209.3,3,56.313614,-110.911288
143561,0844063211AB0,AB/11-32-084-06W4/0,13000,212,3,56.328065,-110.917792
114772,0844071511AA0,AA/11-15-084-07W4/0,13000,333,3,56.284543,-111.023154
114773,0844071711AA0,AA/11-17-084-07W4/0,13000,401,2,56.284539,-111.075837
114779,0844072909AA0,AA/09-29-084-07W4/0,13000,329,3,56.313628,-111.062829
